bill_no,goods_no,qty,process_type,create_time,deadline_time,band
1180816640000190 ,14484,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640000210 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640000340 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640000380 ,15923,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640000560 ,20211,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640000630 ,12609,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640000790 ,20210,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640001280 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640001390 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640001500 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640001880 ,15756,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002120 ,17231,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002190 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002420 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002680 ,16198,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002690 ,18494,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002760 ,19867,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002790 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640002860 ,14428,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003070 ,18564,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640003080 ,19326,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640003180 ,17178,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003220 ,19677,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640003280 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003480 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003530 ,19343,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640003620 ,18622,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640003640 ,14627,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003780 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003800 ,12266,5,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640003910 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004000 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004060 ,19331,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004100 ,14627,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004120 ,18160,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640004260 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004300 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004430 ,19361,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004430 ,19505,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004530 ,18855,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640004560 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004700 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004750 ,15932,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640004790 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004840 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640004990 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005180 ,15755,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640005200 ,14917,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640005250 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005290 ,11271,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005290 ,15881,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005330 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005410 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005470 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005670 ,18885,3,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640005930 ,18804,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640005960 ,15756,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006030 ,18908,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640006100 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006120 ,16505,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006220 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006400 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006450 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006510 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006550 ,15527,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006650 ,15881,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006670 ,11102,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006700 ,14620,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640006710 ,16350,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640006820 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640006890 ,20217,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007030 ,11967,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007130 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007140 ,17544,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640007150 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007250 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007290 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007360 ,15881,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007380 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007390 ,14885,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640007440 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007450 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007460 ,13911,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007490 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007510 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007510 ,18638,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007530 ,11855,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640007600 ,19094,2,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640100050 ,16398,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640100120 ,13031,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640100140 ,15264,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640100390 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640100400 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640100400 ,19289,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640100670 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640100710 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640101070 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640101080 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101100 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640101230 ,19118,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101240 ,18566,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640101250 ,17182,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101250 ,16659,1,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640101250 ,13110,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640101250 ,14711,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101260 ,15767,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101580 ,13873,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101580 ,15327,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640101580 ,18316,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640101580 ,19360,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640102210 ,20211,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640102350 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640102640 ,18233,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640102730 ,18119,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640102790 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640103030 ,16350,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640103490 ,20428,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640103600 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640103640 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640103690 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640103780 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640103800 ,19289,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640103810 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104070 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104110 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104210 ,17064,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640104250 ,17917,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640104250 ,18704,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104260 ,17369,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640104370 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104460 ,16418,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640104550 ,16965,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640104570 ,18639,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104640 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104640 ,16868,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104660 ,19330,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640104680 ,15881,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104920 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640104970 ,15635,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105000 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105130 ,13718,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640105190 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105290 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105400 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105420 ,17182,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640105520 ,15635,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105690 ,17134,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105780 ,11102,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105850 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640105880 ,14409,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640106270 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640106870 ,13837,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640106920 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640106940 ,12556,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640106970 ,18566,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107190 ,18622,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640107300 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107320 ,15756,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107320 ,19360,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107350 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107430 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107440 ,15767,3,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640107480 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640107520 ,13111,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640200050 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200260 ,20215,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200350 ,13110,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200350 ,20216,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200490 ,11871,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200490 ,18316,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200490 ,20207,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200550 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200560 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200560 ,18704,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200560 ,20207,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200590 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200730 ,18637,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640200820 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200830 ,13110,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200830 ,17182,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640200840 ,18970,5,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200850 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200880 ,17636,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640200930 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640200990 ,17140,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640201090 ,18970,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201310 ,18881,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640201390 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201470 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201480 ,15756,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201480 ,18090,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201740 ,16415,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201760 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201820 ,17369,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640201880 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640201970 ,17140,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640202080 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640202220 ,20429,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640202290 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640202500 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640202580 ,12943,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640202710 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640202750 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203150 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203270 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203330 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203440 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640203530 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203580 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640203640 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640203720 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203740 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640203760 ,11991,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204090 ,14896,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640204150 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204380 ,13837,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204390 ,20210,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204520 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204610 ,18970,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204670 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640204690 ,18873,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640204760 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204930 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640204970 ,14620,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640205000 ,14548,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205000 ,21033,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205100 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205220 ,20210,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205310 ,17962,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205450 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205560 ,18880,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640205570 ,15997,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640205630 ,19417,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640205660 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640205680 ,11999,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640206170 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206190 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206260 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206280 ,13911,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206280 ,17542,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640206420 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206490 ,14120,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640206510 ,18316,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206510 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206540 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206560 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206570 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206650 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206710 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206720 ,13911,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206720 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640206740 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640300170 ,15997,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640300180 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640300440 ,15881,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640300440 ,18895,1,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640300450 ,15264,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640300630 ,20210,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640300630 ,17182,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640300630 ,13925,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640300640 ,13110,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640300640 ,18638,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640300920 ,19423,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816640301200 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640301200 ,17292,1,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640301580 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640301690 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640301870 ,17141,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640301880 ,16398,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640301880 ,19360,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640301990 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640301990 ,19867,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302320 ,13911,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302340 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302640 ,13911,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302720 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302750 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302780 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640302890 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640302960 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303150 ,11967,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303190 ,18804,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303330 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303360 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303380 ,15264,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303730 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303880 ,18804,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303960 ,16505,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640303990 ,13785,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640304140 ,17369,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640304240 ,14885,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640304460 ,13925,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640304460 ,14274,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640304570 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640304610 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640304750 ,15682,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640304980 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305010 ,17921,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640305350 ,16804,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640305350 ,17060,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305370 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305600 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305620 ,19505,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305630 ,11970,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640305780 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305800 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305820 ,19505,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305890 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640305970 ,15878,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640305980 ,17302,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640306070 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306240 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306270 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640306360 ,18639,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306450 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306460 ,18566,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306570 ,18050,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306680 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306770 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306780 ,19332,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640306920 ,15291,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640306950 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307020 ,15756,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307040 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307170 ,16252,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307170 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307320 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640307330 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307390 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640307390 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400050 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400170 ,16507,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400170 ,21034,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400180 ,12266,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400340 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400470 ,13036,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640400470 ,15756,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400480 ,14625,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640400500 ,17344,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640400670 ,16398,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640400700 ,13843,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816640400700 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400740 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400740 ,18001,1,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640400740 ,18870,1,1,2018/8/16 0:00,2018/8/16 23:59,C
1180816640400790 ,17060,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400800 ,16398,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816640400810 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816640400820 ,14917,1,0,2018/8/16 0:00,2018/8/16 23:59,B
